,Modelo,Cut-Off,Predichas,Acertadas,Ratio,Balance
18570,cp_4_37.ckpt,0.95,423,419,99.05437352245863,2297936.0047998303
18571,cp_4_37.ckpt,0.95,424,420,99.05660377358491,2366874.084943825
18572,cp_4_37.ckpt,0.95,424,420,99.05660377358491,2366874.084943825
18573,cp_4_38.ckpt,0.95,291,289,99.3127147766323,50260.67640342038
18574,cp_4_38.ckpt,0.95,404,400,99.00990099009901,1310480.7940453626
18575,cp_4_38.ckpt,0.95,405,401,99.01234567901234,1349795.2178667234
18576,cp_4_38.ckpt,0.95,405,401,99.01234567901234,1349795.2178667234
18577,cp_4_39.ckpt,0.95,377,367,97.34748010610079,465171.8364718733
18578,cp_4_39.ckpt,0.95,509,495,97.24950884086444,19648027.324109692
18579,cp_4_39.ckpt,0.95,512,498,97.265625,21469929.953792408
18580,cp_4_39.ckpt,0.95,512,498,97.265625,21469929.953792408
18581,cp_4_40.ckpt,0.95,408,395,96.81372549019608,1032669.3526544739
18582,cp_4_40.ckpt,0.95,552,536,97.10144927536231,64701679.72015935
18583,cp_4_40.ckpt,0.95,557,541,97.12746858168761,75006979.86324283
18584,cp_4_40.ckpt,0.95,557,541,97.12746858168761,75006979.86324283
18585,cp_4_41.ckpt,0.95,332,330,99.39759036144578,168870.7926557754
18586,cp_4_41.ckpt,0.95,453,451,99.55849889624724,6037522.068797046
18587,cp_4_41.ckpt,0.95,454,452,99.55947136563877,6218647.730860958
18588,cp_4_41.ckpt,0.95,454,452,99.55947136563877,6218647.730860958
18589,cp_4_42.ckpt,0.95,316,312,98.73417721518987,97219.83650939095
18590,cp_4_42.ckpt,0.95,424,419,98.82075471698113,2274956.644751832
18591,cp_4_42.ckpt,0.95,427,422,98.82903981264637,2485906.549549735
18592,cp_4_42.ckpt,0.95,427,422,98.82903981264637,2485906.549549735
18593,cp_4_43.ckpt,0.95,328,326,99.39024390243902,150039.51204591227
18594,cp_4_43.ckpt,0.95,438,435,99.31506849315069,3724760.306605284
18595,cp_4_43.ckpt,0.95,438,435,99.31506849315069,3724760.306605284
18596,cp_4_43.ckpt,0.95,438,435,99.31506849315069,3724760.306605284
18597,cp_4_44.ckpt,0.95,276,274,99.27536231884058,32260.415633775654
18598,cp_4_44.ckpt,0.95,374,371,99.19786096256685,561714.9068878569
18599,cp_4_44.ckpt,0.95,374,371,99.19786096256685,561714.9068878569
18600,cp_4_44.ckpt,0.95,374,371,99.19786096256685,561714.9068878569
18601,cp_4_45.ckpt,0.95,381,373,97.9002624671916,566717.1713293061
18602,cp_4_45.ckpt,0.95,511,501,98.04305283757338,24423141.366803847
18603,cp_4_45.ckpt,0.95,512,502,98.046875,25155835.60780796
18604,cp_4_45.ckpt,0.95,512,502,98.046875,25155835.60780796
18605,cp_4_46.ckpt,0.95,308,307,99.67532467532467,86429.73453481132
18606,cp_4_46.ckpt,0.95,416,415,99.75961538461539,2104182.7078083903
18607,cp_4_46.ckpt,0.95,416,415,99.75961538461539,2104182.7078083903
18608,cp_4_46.ckpt,0.95,416,415,99.75961538461539,2104182.7078083903
18609,cp_4_47.ckpt,0.95,402,390,97.01492537313433,899787.5302667245
18610,cp_4_47.ckpt,0.95,541,527,97.41219963031423,50595296.34554477
18611,cp_4_47.ckpt,0.95,543,529,97.42173112338858,53676549.89298845
18612,cp_4_47.ckpt,0.95,543,529,97.42173112338858,53676549.89298845
18613,cp_4_48.ckpt,0.95,372,361,97.04301075268818,385678.348800839
18614,cp_4_48.ckpt,0.95,505,491,97.22772277227723,17457017.79456501
18615,cp_4_48.ckpt,0.95,507,493,97.23865877712032,18520150.178254016
18616,cp_4_48.ckpt,0.95,507,493,97.23865877712032,18520150.178254016
18617,cp_4_49.ckpt,0.95,302,301,99.66887417218543,72383.54198225202
18618,cp_4_49.ckpt,0.95,406,404,99.50738916256158,1504905.2943922575
18619,cp_4_49.ckpt,0.95,406,404,99.50738916256158,1504905.2943922575
18620,cp_4_49.ckpt,0.95,406,404,99.50738916256158,1504905.2943922575
18621,cp_5_0.ckpt,0.95,269,265,98.51301115241635,24232.89637963728
18622,cp_5_0.ckpt,0.95,372,367,98.65591397849462,489144.7986451465
18623,cp_5_0.ckpt,0.95,372,367,98.65591397849462,489144.7986451465
18624,cp_5_0.ckpt,0.95,372,367,98.65591397849462,489144.7986451465
18625,cp_5_1.ckpt,0.95,337,327,97.0326409495549,142601.60860576713
18626,cp_5_1.ckpt,0.95,448,437,97.54464285714286,3646316.2821217254
18627,cp_5_1.ckpt,0.95,449,438,97.55011135857461,3755705.7705853772
18628,cp_5_1.ckpt,0.95,449,438,97.55011135857461,3755705.7705853772
18629,cp_5_2.ckpt,0.95,342,334,97.6608187134503,178942.95642462937
18630,cp_5_2.ckpt,0.95,465,455,97.84946236559139,6270312.515577167
18631,cp_5_2.ckpt,0.95,467,457,97.85867237687366,6652174.547775818
18632,cp_5_2.ckpt,0.95,467,457,97.85867237687366,6652174.547775818
18633,cp_5_3.ckpt,0.95,315,302,95.87301587301587,66084.46687152643
18634,cp_5_3.ckpt,0.95,420,406,96.66666666666667,1415161.3362513764
18635,cp_5_3.ckpt,0.95,420,406,96.66666666666667,1415161.3362513764
18636,cp_5_3.ckpt,0.95,420,406,96.66666666666667,1415161.3362513764
18637,cp_5_4.ckpt,0.95,296,290,97.97297297297297,49728.61136941758
18638,cp_5_4.ckpt,0.95,399,393,98.49624060150376,1044336.5473093882
18639,cp_5_4.ckpt,0.95,399,393,98.49624060150376,1044336.5473093882
18640,cp_5_4.ckpt,0.95,399,393,98.49624060150376,1044336.5473093882
18641,cp_5_5.ckpt,0.95,271,268,98.8929889298893,26747.414305284758
18642,cp_5_5.ckpt,0.95,371,368,99.19137466307278,514048.7119727588
18643,cp_5_5.ckpt,0.95,371,368,99.19137466307278,514048.7119727588
18644,cp_5_5.ckpt,0.95,371,368,99.19137466307278,514048.7119727588
18645,cp_5_6.ckpt,0.95,251,246,98.00796812749005,13681.485372543531
18646,cp_5_6.ckpt,0.95,345,339,98.26086956521739,211655.88221780176
18647,cp_5_6.ckpt,0.95,345,339,98.26086956521739,211655.88221780176
18648,cp_5_6.ckpt,0.95,345,339,98.26086956521739,211655.88221780176
18649,cp_5_7.ckpt,0.95,373,363,97.31903485254692,413299.15176041424
18650,cp_5_7.ckpt,0.95,509,498,97.83889980353635,22127127.775863327
18651,cp_5_7.ckpt,0.95,512,501,97.8515625,24178909.95313581
18652,cp_5_7.ckpt,0.95,512,501,97.8515625,24178909.95313581
18653,cp_5_8.ckpt,0.95,271,265,97.7859778597786,23750.6617416825
18654,cp_5_8.ckpt,0.95,368,361,98.09782608695652,401499.0118487365
18655,cp_5_8.ckpt,0.95,368,361,98.09782608695652,401499.0118487365
18656,cp_5_8.ckpt,0.95,368,361,98.09782608695652,401499.0118487365
18657,cp_5_9.ckpt,0.95,271,266,98.1549815498155,24710.284438316132
18658,cp_5_9.ckpt,0.95,370,364,98.37837837837837,443160.41486912564
18659,cp_5_9.ckpt,0.95,370,364,98.37837837837837,443160.41486912564
18660,cp_5_9.ckpt,0.95,370,364,98.37837837837837,443160.41486912564
18661,cp_5_10.ckpt,0.95,263,260,98.85931558935361,21114.655846612444
18662,cp_5_10.ckpt,0.95,356,352,98.87640449438203,317134.78082560503
18663,cp_5_10.ckpt,0.95,356,352,98.87640449438203,317134.78082560503
18664,cp_5_10.ckpt,0.95,356,352,98.87640449438203,317134.78082560503
18665,cp_5_11.ckpt,0.95,323,320,99.07120743034056,124399.17192675953
18666,cp_5_11.ckpt,0.95,438,434,99.08675799086758,3580109.4209118746
18667,cp_5_11.ckpt,0.95,438,434,99.08675799086758,3580109.4209118746
18668,cp_5_11.ckpt,0.95,438,434,99.08675799086758,3580109.4209118746
18669,cp_5_12.ckpt,0.95,311,310,99.67845659163987,94444.10452902077
18670,cp_5_12.ckpt,0.95,429,427,99.53379953379954,2970060.7895355728
18671,cp_5_12.ckpt,0.95,429,427,99.53379953379954,2970060.7895355728
18672,cp_5_12.ckpt,0.95,429,427,99.53379953379954,2970060.7895355728
18673,cp_5_13.ckpt,0.95,223,221,99.10313901345292,6734.371167752122
18674,cp_5_13.ckpt,0.95,309,306,99.02912621359224,82242.5075898724
18675,cp_5_13.ckpt,0.95,309,306,99.02912621359224,82242.5075898724
18676,cp_5_13.ckpt,0.95,309,306,99.02912621359224,82242.5075898724
18677,cp_5_14.ckpt,0.95,273,272,99.63369963369964,30715.69273065812
18678,cp_5_14.ckpt,0.95,372,370,99.46236559139786,550862.9076079797
18679,cp_5_14.ckpt,0.95,372,370,99.46236559139786,550862.9076079797
18680,cp_5_14.ckpt,0.95,372,370,99.46236559139786,550862.9076079797
18681,cp_5_15.ckpt,0.95,355,348,98.02816901408451,273401.29012433375
18682,cp_5_15.ckpt,0.95,481,470,97.71309771309771,9671253.165261474
18683,cp_5_15.ckpt,0.95,481,470,97.71309771309771,9671253.165261474
18684,cp_5_15.ckpt,0.95,481,470,97.71309771309771,9671253.165261474
18685,cp_5_16.ckpt,0.95,336,328,97.61904761904762,149861.9088500563
18686,cp_5_16.ckpt,0.95,459,450,98.03921568627452,5463461.269465484
18687,cp_5_16.ckpt,0.95,459,450,98.03921568627452,5463461.269465484
18688,cp_5_16.ckpt,0.95,459,450,98.03921568627452,5463461.269465484
18689,cp_5_17.ckpt,0.95,372,361,97.04301075268818,385678.348800839
18690,cp_5_17.ckpt,0.95,504,492,97.61904761904762,18345809.946334008
18691,cp_5_17.ckpt,0.95,504,492,97.61904761904762,18345809.946334008
18692,cp_5_17.ckpt,0.95,504,492,97.61904761904762,18345809.946334008
18693,cp_5_18.ckpt,0.95,307,303,98.6970684039088,74510.90941650904
18694,cp_5_18.ckpt,0.95,420,415,98.80952380952381,2021269.5134317353
18695,cp_5_18.ckpt,0.95,420,415,98.80952380952381,2021269.5134317353
18696,cp_5_18.ckpt,0.95,420,415,98.80952380952381,2021269.5134317353
18697,cp_5_19.ckpt,0.95,258,253,98.06201550387597,16826.50129988393
18698,cp_5_19.ckpt,0.95,349,343,98.28080229226362,238220.56012445825
18699,cp_5_19.ckpt,0.95,349,343,98.28080229226362,238220.56012445825
18700,cp_5_19.ckpt,0.95,349,343,98.28080229226362,238220.56012445825
18701,cp_5_20.ckpt,0.95,309,302,97.73462783171522,70192.0979572129
18702,cp_5_20.ckpt,0.95,428,420,98.13084112149532,2273609.8021694394
18703,cp_5_20.ckpt,0.95,428,420,98.13084112149532,2273609.8021694394
18704,cp_5_20.ckpt,0.95,428,420,98.13084112149532,2273609.8021694394
18705,cp_5_22.ckpt,0.95,360,349,96.94444444444444,270507.0340749561
18706,cp_5_22.ckpt,0.95,483,471,97.51552795031056,9861776.852617124
18707,cp_5_22.ckpt,0.95,483,471,97.51552795031056,9861776.852617124
18708,cp_5_22.ckpt,0.95,483,471,97.51552795031056,9861776.852617124
18709,cp_5_23.ckpt,0.95,333,327,98.1981981981982,148451.1773120598
18710,cp_5_23.ckpt,0.95,449,442,98.44097995545657,4400476.254905203
18711,cp_5_23.ckpt,0.95,450,443,98.44444444444444,4532490.542552359
18712,cp_5_23.ckpt,0.95,450,443,98.44444444444444,4532490.542552359
18713,cp_5_24.ckpt,0.95,289,287,99.30795847750865,47375.50796815948
18714,cp_5_24.ckpt,0.95,400,398,99.5,1260334.4918533955
18715,cp_5_24.ckpt,0.95,400,398,99.5,1260334.4918533955
18716,cp_5_24.ckpt,0.95,400,398,99.5,1260334.4918533955
18717,cp_5_25.ckpt,0.95,350,335,95.71428571428571,171790.12480349038
18718,cp_5_25.ckpt,0.95,482,464,96.2655601659751,7549284.04089132
18719,cp_5_25.ckpt,0.95,485,467,96.28865979381443,8249306.502151052
18720,cp_5_25.ckpt,0.95,485,467,96.28865979381443,8249306.502151052
18721,cp_5_26.ckpt,0.95,348,342,98.27586206896552,231282.09720821193
18722,cp_5_26.ckpt,0.95,474,465,98.10126582278481,8511894.639687477
18723,cp_5_26.ckpt,0.95,475,466,98.10526315789474,8767251.478878101
18724,cp_5_26.ckpt,0.95,475,466,98.10526315789474,8767251.478878101
18725,cp_5_27.ckpt,0.95,299,293,97.9933110367893,54339.796315869564
18726,cp_5_27.ckpt,0.95,400,393,98.25,1033893.1818362941
18727,cp_5_27.ckpt,0.95,400,393,98.25,1033893.1818362941
18728,cp_5_27.ckpt,0.95,400,393,98.25,1033893.1818362941
18729,cp_5_28.ckpt,0.95,409,392,95.84352078239608,907800.4476956922
18730,cp_5_28.ckpt,0.95,554,533,96.20938628158845,56309264.46009676
18731,cp_5_28.ckpt,0.95,557,536,96.22980251346499,61530653.62568816
18732,cp_5_28.ckpt,0.95,557,536,96.22980251346499,61530653.62568816
18733,cp_5_29.ckpt,0.95,355,341,96.05633802816901,207198.37681071844
18734,cp_5_29.ckpt,0.95,485,468,96.49484536082474,8582611.815369276
18735,cp_5_29.ckpt,0.95,486,469,96.50205761316873,8840090.169830354
18736,cp_5_29.ckpt,0.95,486,469,96.50205761316873,8840090.169830354
18737,cp_5_30.ckpt,0.95,319,310,97.17868338557994,87147.79637414981
18738,cp_5_30.ckpt,0.95,443,431,97.29119638826185,3023195.156354557
18739,cp_5_30.ckpt,0.95,443,431,97.29119638826185,3023195.156354557
18740,cp_5_30.ckpt,0.95,443,431,97.29119638826185,3023195.156354557
18741,cp_5_31.ckpt,0.95,336,330,98.21428571428571,162216.60963067517
18742,cp_5_31.ckpt,0.95,453,444,98.01324503311258,4575562.800178234
18743,cp_5_31.ckpt,0.95,453,444,98.01324503311258,4575562.800178234
18744,cp_5_31.ckpt,0.95,453,444,98.01324503311258,4575562.800178234
18745,cp_5_32.ckpt,0.95,328,312,95.1219512195122,86174.19231263956
18746,cp_5_32.ckpt,0.95,444,425,95.72072072072072,2359876.073593649
18747,cp_5_32.ckpt,0.95,444,425,95.72072072072072,2359876.073593649
18748,cp_5_32.ckpt,0.95,444,425,95.72072072072072,2359876.073593649
18749,cp_5_33.ckpt,0.95,403,372,92.3076923076923,436655.18636219995
18750,cp_5_33.ckpt,0.95,544,509,93.56617647058823,24064629.843397748
18751,cp_5_33.ckpt,0.95,546,511,93.58974358974359,25530165.800860673
18752,cp_5_33.ckpt,0.95,546,511,93.58974358974359,25530165.800860673
18753,cp_5_34.ckpt,0.95,297,295,99.32659932659932,60013.87608460504
18754,cp_5_34.ckpt,0.95,401,398,99.25187032418953,1247731.1469348616
18755,cp_5_34.ckpt,0.95,401,398,99.25187032418953,1247731.1469348616
18756,cp_5_34.ckpt,0.95,401,398,99.25187032418953,1247731.1469348616
18757,cp_5_35.ckpt,0.95,291,288,98.96907216494846,48308.80547513222
18758,cp_5_35.ckpt,0.95,397,393,98.99244332493703,1065540.809416782
18759,cp_5_35.ckpt,0.95,397,393,98.99244332493703,1065540.809416782
18760,cp_5_35.ckpt,0.95,397,393,98.99244332493703,1065540.809416782
18761,cp_5_36.ckpt,0.95,351,344,98.00569800569801,242913.5051589101
18762,cp_5_36.ckpt,0.95,473,465,98.30866807610994,8597873.373421693
18763,cp_5_36.ckpt,0.95,475,467,98.3157894736842,9121483.861863077
18764,cp_5_36.ckpt,0.95,475,467,98.3157894736842,9121483.861863077
18765,cp_5_37.ckpt,0.95,329,323,98.17629179331307,131896.94828960046
18766,cp_5_37.ckpt,0.95,449,442,98.44097995545657,4400476.254905203
18767,cp_5_37.ckpt,0.95,452,445,98.45132743362832,4808519.216593798
18768,cp_5_37.ckpt,0.95,452,445,98.45132743362832,4808519.216593798
18769,cp_5_38.ckpt,0.95,312,306,98.07692307692308,79799.8228719456
18770,cp_5_38.ckpt,0.95,429,422,98.36829836829837,2436437.0092136953
18771,cp_5_38.ckpt,0.95,431,424,98.37587006960557,2584816.0230748095
18772,cp_5_38.ckpt,0.95,431,424,98.37587006960557,2584816.0230748095
18773,cp_5_39.ckpt,0.95,397,382,96.22166246851386,689203.9476286982
18774,cp_5_39.ckpt,0.95,535,517,96.6355140186916,36164184.424939565
18775,cp_5_39.ckpt,0.95,539,521,96.6604823747681,40703108.176734276
18776,cp_5_39.ckpt,0.95,539,521,96.6604823747681,40703108.176734276
18777,cp_5_40.ckpt,0.95,313,310,99.04153354632588,92564.66684889326
18778,cp_5_40.ckpt,0.95,422,418,99.0521327014218,2231005.8299027476
18779,cp_5_40.ckpt,0.95,422,418,99.0521327014218,2231005.8299027476
18780,cp_5_40.ckpt,0.95,422,418,99.0521327014218,2231005.8299027476
18781,cp_5_41.ckpt,0.95,262,259,98.85496183206106,20499.66587049752
18782,cp_5_41.ckpt,0.95,361,357,98.89196675900277,367646.12946993666
18783,cp_5_41.ckpt,0.95,361,357,98.89196675900277,367646.12946993666
18784,cp_5_41.ckpt,0.95,361,357,98.89196675900277,367646.12946993666
18785,cp_5_42.ckpt,0.95,441,416,94.33106575963718,1702806.6685232834
18786,cp_5_42.ckpt,0.95,587,558,95.05962521294718,108790764.53823096
18787,cp_5_42.ckpt,0.95,593,564,95.10961214165262,129901862.23802042
18788,cp_5_42.ckpt,0.95,593,564,95.10961214165262,129901862.23802042
18789,cp_5_43.ckpt,0.95,326,323,99.079754601227,135934.33394201216
18790,cp_5_43.ckpt,0.95,441,437,99.09297052154194,3912082.2271847706
18791,cp_5_43.ckpt,0.95,441,437,99.09297052154194,3912082.2271847706
18792,cp_5_43.ckpt,0.95,441,437,99.09297052154194,3912082.2271847706
18793,cp_5_44.ckpt,0.95,307,303,98.6970684039088,74510.90941650904
18794,cp_5_44.ckpt,0.95,417,412,98.8009592326139,1849747.9365218717
18795,cp_5_44.ckpt,0.95,417,412,98.8009592326139,1849747.9365218717
18796,cp_5_44.ckpt,0.95,417,412,98.8009592326139,1849747.9365218717
18797,cp_5_45.ckpt,0.95,345,339,98.26086956521739,211655.88221780176
18798,cp_5_45.ckpt,0.95,470,462,98.29787234042553,7868272.105861478
18799,cp_5_45.ckpt,0.95,471,463,98.30148619957536,8104320.269037321
18800,cp_5_45.ckpt,0.95,471,463,98.30148619957536,8104320.269037321
18801,cp_5_46.ckpt,0.95,321,317,98.75389408099689,112704.43597302155
18802,cp_5_46.ckpt,0.95,432,427,98.8425925925926,2881847.0140255764
18803,cp_5_46.ckpt,0.95,432,427,98.8425925925926,2881847.0140255764
18804,cp_5_46.ckpt,0.95,432,427,98.8425925925926,2881847.0140255764
18805,cp_5_47.ckpt,0.95,362,352,97.23756906077348,298576.100831944
18806,cp_5_47.ckpt,0.95,487,475,97.53593429158111,11099516.729874646
18807,cp_5_47.ckpt,0.95,489,477,97.54601226993866,11775477.298724012
18808,cp_5_47.ckpt,0.95,489,477,97.54601226993866,11775477.298724012
18809,cp_5_48.ckpt,0.95,415,403,97.10843373493977,1321368.323140005
18810,cp_5_48.ckpt,0.95,558,543,97.31182795698925,80378691.855469
18811,cp_5_48.ckpt,0.95,562,547,97.33096085409252,90466925.81960562
18812,cp_5_48.ckpt,0.95,562,547,97.33096085409252,90466925.81960562
18813,cp_5_49.ckpt,0.95,328,323,98.47560975609755,133229.24069656612
18814,cp_5_49.ckpt,0.95,449,440,97.99554565701558,4065328.2848832025
18815,cp_5_49.ckpt,0.95,449,440,97.99554565701558,4065328.2848832025
18816,cp_5_49.ckpt,0.95,449,440,97.99554565701558,4065328.2848832025
18817,cp_6_0.ckpt,0.95,281,277,98.57651245551601,34550.31583308322
18818,cp_6_0.ckpt,0.95,385,379,98.44155844155844,690429.486693375
18819,cp_6_0.ckpt,0.95,385,379,98.44155844155844,690429.486693375
18820,cp_6_0.ckpt,0.95,385,379,98.44155844155844,690429.486693375
18821,cp_6_1.ckpt,0.95,363,350,96.41873278236915,273077.6624197704
18822,cp_6_1.ckpt,0.95,489,475,97.13701431492842,10878636.346950142
18823,cp_6_1.ckpt,0.95,490,476,97.14285714285714,11204995.437358646
18824,cp_6_1.ckpt,0.95,490,476,97.14285714285714,11204995.437358646
18825,cp_6_2.ckpt,0.95,331,324,97.88519637462235,134495.3181709056
18826,cp_6_2.ckpt,0.95,450,441,98.0,4187288.133429698
18827,cp_6_2.ckpt,0.95,450,441,98.0,4187288.133429698
18828,cp_6_2.ckpt,0.95,450,441,98.0,4187288.133429698
18829,cp_6_3.ckpt,0.95,323,315,97.52321981424149,102048.66764538125
18830,cp_6_3.ckpt,0.95,440,432,98.18181818181819,3241623.927883266
18831,cp_6_3.ckpt,0.95,440,432,98.18181818181819,3241623.927883266
18832,cp_6_3.ckpt,0.95,440,432,98.18181818181819,3241623.927883266
18833,cp_6_4.ckpt,0.95,303,299,98.67986798679868,66201.97794498742
18834,cp_6_4.ckpt,0.95,411,407,99.02676399026764,1611726.0797376235
18835,cp_6_4.ckpt,0.95,411,407,99.02676399026764,1611726.0797376235
18836,cp_6_4.ckpt,0.95,411,407,99.02676399026764,1611726.0797376235
18837,cp_6_5.ckpt,0.95,356,348,97.75280898876404,270667.2772230904
18838,cp_6_5.ckpt,0.95,481,472,98.12889812889813,10468556.762601668
18839,cp_6_5.ckpt,0.95,484,475,98.14049586776859,11439274.625527438
18840,cp_6_5.ckpt,0.95,484,475,98.14049586776859,11439274.625527438
18841,cp_6_6.ckpt,0.95,274,267,97.44525547445255,24945.10627133345
18842,cp_6_6.ckpt,0.95,370,362,97.83783783783784,409408.54238215665
18843,cp_6_6.ckpt,0.95,370,362,97.83783783783784,409408.54238215665
18844,cp_6_6.ckpt,0.95,370,362,97.83783783783784,409408.54238215665
18845,cp_6_7.ckpt,0.95,302,297,98.34437086092716,61777.69645163308
18846,cp_6_7.ckpt,0.95,403,397,98.51116625310173,1175409.9846016984
18847,cp_6_7.ckpt,0.95,404,398,98.51485148514851,1210672.2841397491
18848,cp_6_7.ckpt,0.95,404,398,98.51485148514851,1210672.2841397491
18849,cp_6_8.ckpt,0.95,388,360,92.78350515463917,315635.8630652614
18850,cp_6_8.ckpt,0.95,524,490,93.5114503816794,13862345.596051484
18851,cp_6_8.ckpt,0.95,526,492,93.5361216730038,14706562.44285102
18852,cp_6_8.ckpt,0.95,526,492,93.5361216730038,14706562.44285102
18853,cp_6_9.ckpt,0.95,322,315,97.82608695652173,103079.46226806186
18854,cp_6_9.ckpt,0.95,429,421,98.13519813519814,2341818.0962345228
18855,cp_6_9.ckpt,0.95,429,421,98.13519813519814,2341818.0962345228
18856,cp_6_9.ckpt,0.95,429,421,98.13519813519814,2341818.0962345228
18857,cp_6_10.ckpt,0.95,359,349,97.21448467966574,273239.4283585415
18858,cp_6_10.ckpt,0.95,475,464,97.6842105263158,8099522.268308443
18859,cp_6_10.ckpt,0.95,476,465,97.6890756302521,8342507.936357696
18860,cp_6_10.ckpt,0.95,476,465,97.6890756302521,8342507.936357696
18861,cp_6_11.ckpt,0.95,338,333,98.52071005917159,179048.95877969573
18862,cp_6_11.ckpt,0.95,458,451,98.47161572052401,5741623.413477654
18863,cp_6_11.ckpt,0.95,459,452,98.47494553376906,5913872.115881983
18864,cp_6_11.ckpt,0.95,459,452,98.47494553376906,5913872.115881983
18865,cp_6_12.ckpt,0.95,312,309,99.03846153846153,89868.60859115851
18866,cp_6_12.ckpt,0.95,417,413,99.04076738609113,1924485.2268863919
18867,cp_6_12.ckpt,0.95,418,414,99.04306220095694,1982219.7836929834
18868,cp_6_12.ckpt,0.95,418,414,99.04306220095694,1982219.7836929834
18869,cp_6_13.ckpt,0.95,303,301,99.33993399339934,71659.70656242949
18870,cp_6_13.ckpt,0.95,414,411,99.27536231884058,1832335.2545974324
18871,cp_6_13.ckpt,0.95,414,411,99.27536231884058,1832335.2545974324
18872,cp_6_13.ckpt,0.95,414,411,99.27536231884058,1832335.2545974324
18873,cp_6_14.ckpt,0.95,339,334,98.52507374631269,184420.42754308658
18874,cp_6_14.ckpt,0.95,459,453,98.69281045751634,6152816.443796407
18875,cp_6_14.ckpt,0.95,460,454,98.69565217391305,6337400.937110299
18876,cp_6_14.ckpt,0.95,460,454,98.69565217391305,6337400.937110299
18877,cp_6_15.ckpt,0.95,390,381,97.6923076923077,710721.353676099
18878,cp_6_15.ckpt,0.95,538,522,97.02602230483271,42775432.529370785
18879,cp_6_15.ckpt,0.95,539,523,97.03153988868274,44058695.50525191
18880,cp_6_15.ckpt,0.95,539,523,97.03153988868274,44058695.50525191
18881,cp_6_16.ckpt,0.95,442,416,94.11764705882354,1685778.6018380504
18882,cp_6_16.ckpt,0.95,597,568,95.14237855946399,146205690.3842983
18883,cp_6_16.ckpt,0.95,598,569,95.15050167224081,150591861.09582725
18884,cp_6_16.ckpt,0.95,598,569,95.15050167224081,150591861.09582725
18885,cp_6_17.ckpt,0.95,415,392,94.4578313253012,854676.101122835
18886,cp_6_17.ckpt,0.95,562,533,94.83985765124555,51959075.02769292
18887,cp_6_17.ckpt,0.95,564,535,94.8581560283688,55123382.69687942
18888,cp_6_17.ckpt,0.95,564,535,94.8581560283688,55123382.69687942
18889,cp_6_18.ckpt,0.95,312,305,97.75641025641026,76700.80062449138
18890,cp_6_18.ckpt,0.95,426,418,98.12206572769954,2143095.2984913182
18891,cp_6_18.ckpt,0.95,427,419,98.1264637002342,2207388.157446058
18892,cp_6_18.ckpt,0.95,427,419,98.1264637002342,2207388.157446058
18893,cp_6_19.ckpt,0.95,365,352,96.43835616438356,289708.0920611344
18894,cp_6_19.ckpt,0.95,499,483,96.7935871743487,13506494.502705127
18895,cp_6_19.ckpt,0.95,499,483,96.7935871743487,13506494.502705127
18896,cp_6_19.ckpt,0.95,499,483,96.7935871743487,13506494.502705127
18897,cp_6_20.ckpt,0.95,286,283,98.95104895104895,41671.59996595484
18898,cp_6_20.ckpt,0.95,402,398,99.0049751243781,1235253.835465513
18899,cp_6_20.ckpt,0.95,402,398,99.0049751243781,1235253.835465513
18900,cp_6_20.ckpt,0.95,402,398,99.0049751243781,1235253.835465513
18901,cp_6_22.ckpt,0.95,354,334,94.35028248587571,158612.32947495
18902,cp_6_22.ckpt,0.95,483,462,95.65217391304348,6904574.187569807
18903,cp_6_22.ckpt,0.95,484,463,95.66115702479338,7111711.4131969
18904,cp_6_22.ckpt,0.95,484,463,95.66115702479338,7111711.4131969
18905,cp_6_23.ckpt,0.95,406,379,93.34975369458128,559059.9964173242
18906,cp_6_23.ckpt,0.95,542,514,94.8339483394834,29930842.88319766
18907,cp_6_23.ckpt,0.95,543,515,94.84346224677716,30828768.169693593
18908,cp_6_23.ckpt,0.95,543,515,94.84346224677716,30828768.169693593
18909,cp_6_24.ckpt,0.95,330,322,97.57575757575758,125506.98933848292
18910,cp_6_24.ckpt,0.95,451,441,97.78270509977827,4145415.2520954013
18911,cp_6_24.ckpt,0.95,451,441,97.78270509977827,4145415.2520954013
18912,cp_6_24.ckpt,0.95,451,441,97.78270509977827,4145415.2520954013
18913,cp_6_25.ckpt,0.95,398,378,94.9748743718593,582337.5976476743
18914,cp_6_25.ckpt,0.95,544,518,95.22058823529412,34371418.585618585
18915,cp_6_25.ckpt,0.95,549,521,94.89981785063752,36811161.43218278
18916,cp_6_25.ckpt,0.95,549,521,94.89981785063752,36811161.43218278
18917,cp_6_26.ckpt,0.95,363,354,97.52066115702479,319958.97512384783
18918,cp_6_26.ckpt,0.95,491,479,97.55600814663951,12492603.866216306
18919,cp_6_26.ckpt,0.95,492,480,97.5609756097561,12867381.982202794
18920,cp_6_26.ckpt,0.95,492,480,97.5609756097561,12867381.982202794
18921,cp_6_27.ckpt,0.95,395,377,95.44303797468355,576855.7375735132
18922,cp_6_27.ckpt,0.95,531,510,96.045197740113,28531439.66207647
18923,cp_6_27.ckpt,0.95,533,512,96.06003752345215,30269004.33749693
18924,cp_6_27.ckpt,0.95,533,512,96.06003752345215,30269004.33749693
18925,cp_6_28.ckpt,0.95,340,327,96.17647058823529,138366.19822856723
18926,cp_6_28.ckpt,0.95,458,443,96.72489082969432,4182331.6006849147
